seed,segment,step,timestamp,loss_pr,loss_ce,update_norm,param_norm,grad_norm,actual_batch_size,bucket_chi_sq_mod_norm,bucket_acf_mod_lag1,bucket_chi_sq_div_norm,bucket_acf_div_lag1,bucket_chi_sq_hash_norm,bucket_acf_hash_lag1,shard_chi_sq,shard_acf_lag1,n_unique_indices,overlap_exact,overlap_bucket,n_unique_window,expected_unique_iid
1,7,3980,1770196641.2744453,6.089879035949707,6.0812835693359375,17.875293731689453,3383.3330078125,2.630218029022217,2048.0,0.9529411764705882,-0.15483539094650206,66.58725490196079,0.7557567176056766,0.9529411764705882,-0.15483539094650206,63004.685546875,0.7740540139053452,2048.0,0.0,748.0,204800.0,169779.5920595001
1,7,3985,1770196660.372349,5.997152328491211,5.943670272827148,17.112211227416992,3388.93994140625,2.689744472503662,2048.0,0.8588235294117647,-0.040702398611725046,78.4235294117647,0.7670335035343171,0.8588235294117647,-0.040702398611725046,68345.798828125,0.8005479837790765,2048.0,0.0,659.0,204800.0,169779.5920595001
1,7,3990,1770196678.5767097,5.814244747161865,5.789185523986816,19.817636489868164,3394.3759765625,2.0149500370025635,2048.0,1.0568627450980392,-0.059757752047951126,60.06666666666666,0.8117107599906844,1.0568627450980392,-0.059757752047951126,60681.560546875,0.8092864623710517,2048.0,0.0,706.0,204800.0,169779.5920595001
1,7,3995,1770196697.9301553,5.806818008422852,5.781989097595215,20.80646324157715,3400.138671875,2.018733501434326,2048.0,0.8549019607843137,-0.205323493708716,61.64019607843137,0.8422694160526428,0.8549019607843137,-0.205323493708716,67975.89648437499,0.8472807672531385,2048.0,0.0,603.0,204800.0,169779.5920595001
1,7,4000,1770196717.544034,6.12186336517334,6.052898406982422,18.8843936920166,3406.040283203125,2.506899118423462,2048.0,0.8970588235294118,-0.11398950648376006,52.942156862745094,0.8356780185415135,0.8970588235294118,-0.11398950648376006,60082.6298828125,0.864198406977391,2048.0,0.0,688.0,204800.0,169779.5920595001
1,7,4005,1770196764.918744,6.159653663635254,6.14073371887207,17.049598693847656,3411.797119140625,2.53642201423645,2048.0,0.9774509803921568,-0.030000135000911258,58.11470588235294,0.7273431703664242,0.9774509803921568,-0.030000135000911258,80401.3310546875,0.6999842478873369,2048.0,0.0,667.0,204800.0,169779.5920595001
1,7,4010,1770196784.6520283,6.284518718719482,6.236678123474121,16.635499954223633,3417.2763671875,2.623291015625,2048.0,0.9627450980392157,-0.17111049654377541,56.18333333333333,0.7680310729572389,0.9627450980392157,-0.17111049654377541,60687.6103515625,0.7970288236351413,2048.0,0.0,702.0,204800.0,169779.5920595001
1,7,4015,1770196802.464774,6.051723480224609,6.02717399597168,17.1425724029541,3422.61669921875,2.1926305294036865,2048.0,0.9186274509803921,-0.12895911099405663,58.06470588235294,0.7759106227742274,0.9186274509803921,-0.12895911099405663,66341.5849609375,0.7731530461348322,2048.0,1.0,692.0,204442.0,169779.5920595001
1,7,4020,1770196822.61949,5.85288143157959,5.773219108581543,14.834824562072754,3427.704345703125,2.8412528038024902,2048.0,0.8980392156862745,-0.1292190688666975,59.61470588235294,0.8315577827268311,0.8980392156862745,-0.1292190688666975,62143.0205078125,0.8556647095047591,2048.0,0.0,621.0,201888.0,169779.5920595001
1,7,4025,1770196841.6235309,5.92080020904541,5.88731050491333,17.834917068481445,3432.593505859375,2.2468013763427734,2048.0,1.080392156862745,-0.14991540083661992,75.15294117647059,0.663123620856959,1.080392156862745,-0.14991540083661992,74702.4150390625,0.7025456721234441,2048.0,0.0,689.0,200225.0,169779.5920595001
1,7,4030,1770196860.6533425,5.897562503814697,5.8296966552734375,17.89600372314453,3437.389892578125,2.555389642715454,2048.0,0.8264705882352941,-0.0644402878640009,61.22450980392157,0.7845251458122761,0.8264705882352941,-0.0644402878640009,63728.0693359375,0.7713723072315273,2048.0,0.0,669.0,197818.0,169779.5920595001
1,7,4035,1770196878.573615,5.805967330932617,5.790060043334961,18.13550567626953,3442.5029296875,2.461332321166992,2048.0,0.734313725490196,-0.10480545497722607,74.20882352941176,0.747490676746882,0.734313725490196,-0.10480545497722607,71362.05859375,0.7416659656267628,2048.0,0.0,645.0,194861.0,169779.5920595001
1,7,4040,1770196897.1797516,5.728780746459961,5.708592414855957,15.870670318603516,3447.656982421875,2.7102911472320557,2048.0,0.9009803921568628,0.02788487394878529,62.39313725490196,0.8043473633731667,0.9009803921568628,0.02788487394878529,65047.79101562499,0.7844206174332767,2048.0,0.0,655.0,193182.0,169779.5920595001
1,7,4045,1770196916.8789325,5.790694236755371,5.769820213317871,17.567169189453125,3452.760498046875,2.0633511543273926,2048.0,0.9264705882352942,-0.05818972612666839,80.34901960784313,0.7744658345622858,0.9264705882352942,-0.05818972612666839,71971.3603515625,0.7794521636373023,2048.0,0.0,694.0,191713.0,169779.5920595001
1,7,4050,1770196935.8675692,5.9588303565979,5.924099922180176,18.363155364990234,3457.954345703125,2.3282406330108643,2048.0,0.903921568627451,-0.06297498560865256,53.05686274509804,0.7739806378415927,0.903921568627451,-0.06297498560865256,59458.6357421875,0.7872364998916639,2048.0,0.0,597.0,189607.0,169779.5920595001
1,7,4055,1770196955.461731,5.793654918670654,5.776279449462891,18.9299373626709,3463.397705078125,2.1553518772125244,2048.0,0.9264705882352942,-0.10722520469856274,68.41078431372549,0.712980561328799,0.9264705882352942,-0.10722520469856274,68216.16015625,0.7478493383186543,2048.0,0.0,640.0,189037.0,169779.5920595001
1,7,4060,1770196973.9461167,5.893759250640869,5.854866027832031,18.621387481689453,3469.031005859375,2.394597291946411,2048.0,0.6980392156862745,-0.16052502768227356,61.43921568627451,0.7992036054163735,0.6980392156862745,-0.16052502768227356,60252.0244140625,0.8167046108180286,2048.0,0.0,641.0,188415.0,169779.5920595001
1,7,4065,1770196992.5131454,5.885760307312012,5.856858253479004,17.715028762817383,3474.563232421875,2.4838218688964844,2048.0,0.9392156862745098,-0.02716824889706508,73.09019607843138,0.8122761411550387,0.9392156862745098,-0.02716824889706508,81666.6044921875,0.7754668559656103,2048.0,0.0,759.0,189166.0,169779.5920595001
1,7,4070,1770197011.6749513,5.947030067443848,5.916482925415039,18.66028594970703,3480.045654296875,2.224468231201172,2048.0,0.9274509803921569,0.06802966650892854,87.78725490196078,0.7410545050192678,0.9274509803921569,0.06802966650892854,80252.67871093749,0.7510313849226348,2048.0,0.0,686.0,188977.0,169779.5920595001
1,7,4075,1770197031.0242352,5.805356025695801,5.761419773101807,18.377939224243164,3485.560546875,2.2784128189086914,2048.0,0.7686274509803921,-0.15801593914554,55.77156862745098,0.8249897155156031,0.7686274509803921,-0.15801593914554,58457.82519531249,0.802909530122783,2048.0,0.0,623.0,188351.0,169779.5920595001
1,7,4080,1770197049.2340052,6.102696418762207,6.075658798217773,17.876785278320312,3490.971435546875,2.4600114822387695,2048.0,0.8647058823529412,0.039888599344535036,81.82549019607843,0.7581980183810284,0.8647058823529412,0.039888599344535036,80986.43359375,0.7882461326954299,2048.0,0.0,654.0,188100.0,169779.5920595001
1,7,4085,1770197067.8686633,5.967486381530762,5.935092926025391,19.647184371948242,3496.3818359375,2.142120838165283,2048.0,0.8147058823529412,-0.17364050063374362,76.44607843137254,0.8157219521668683,0.8147058823529412,-0.17364050063374362,77204.44140625,0.7938828288185605,2048.0,0.0,636.0,189826.0,169779.5920595001
1,7,4090,1770197086.0403097,5.868950843811035,5.844394683837891,19.048189163208008,3502.056640625,2.102245330810547,2048.0,0.9450980392156862,-0.18780231506445405,78.18039215686274,0.8169714882468125,0.9450980392156862,-0.18780231506445405,75469.01171875,0.7855162359267306,2048.0,0.0,611.0,191678.0,169779.5920595001
1,7,4095,1770197103.7206924,5.812938690185547,5.773626327514648,19.512245178222656,3507.747314453125,2.167933225631714,2048.0,0.8382352941176471,-0.03779248479735192,75.67254901960784,0.7918262014594752,0.8382352941176471,-0.03779248479735192,84662.986328125,0.7343724316931317,2048.0,0.0,637.0,195295.0,169779.5920595001
1,7,4100,1770197123.289266,5.713621139526367,5.682348728179932,19.630388259887695,3513.573486328125,2.0573995113372803,2048.0,0.9529411764705882,-0.13762878080478566,66.6313725490196,0.7958148228471105,0.9529411764705882,-0.13762878080478566,70298.15722656249,0.8239999407384049,2048.0,0.0,677.0,197920.0,169779.5920595001
1,7,4105,1770197141.1165798,5.869142055511475,5.855518341064453,17.268739700317383,3519.284912109375,2.6269285678863525,2048.0,0.7362745098039215,0.015924207613368213,63.983333333333334,0.8149191635438878,0.7362745098039215,0.015924207613368213,71769.1240234375,0.8579430950216134,2048.0,0.0,736.0,200421.0,169779.5920595001
1,7,4110,1770197160.3541453,5.826923847198486,5.7762651443481445,17.062705993652344,3524.5107421875,2.565183639526367,2048.0,0.9627450980392157,-0.08269414475315452,66.61666666666666,0.7749826006046077,0.9627450980392157,-0.08269414475315452,64453.181640625,0.7944261518337538,2048.0,0.0,641.0,202172.0,169779.5920595001
1,7,4115,1770197179.3127084,5.877718925476074,5.8493170738220215,16.5476016998291,3529.681884765625,2.7169570922851562,2048.0,0.946078431372549,-0.11644372622326185,66.73235294117647,0.7521747008409749,0.946078431372549,-0.11644372622326185,67239.548828125,0.7848091504031388,2048.0,0.0,674.0,203836.0,169779.5920595001
1,7,4120,1770197199.1317072,5.793316841125488,5.753689765930176,17.20134925842285,3534.777587890625,2.3805477619171143,2048.0,0.8392156862745098,-0.09991774439794729,57.71078431372549,0.7900116607833427,0.8392156862745098,-0.09991774439794729,53529.8271484375,0.8002413892152324,2048.0,0.0,658.0,204499.0,169779.5920595001
1,7,4125,1770197217.4326475,5.666843891143799,5.622622489929199,18.934133529663086,3539.68212890625,1.982980728149414,2048.0,0.942156862745098,-0.08309576227603652,79.54803921568627,0.8049788455594374,0.942156862745098,-0.08309576227603652,80917.29296874999,0.801837907279169,2048.0,0.0,647.0,204692.0,169779.5920595001
1,7,4130,1770197237.7987106,5.720371246337891,5.7118239402771,17.81896209716797,3544.849609375,2.516719341278076,2048.0,0.9382352941176471,-0.15941003521261793,59.38529411764706,0.8037810531150393,0.9382352941176471,-0.15941003521261793,59106.88281249999,0.8223193094155072,2048.0,0.0,700.0,204768.0,169779.5920595001
1,7,4135,1770197257.5701163,5.928356170654297,5.942318439483643,17.705751419067383,3550.103759765625,2.67022967338562,2048.0,0.8294117647058823,-0.1594494696681085,49.54803921568627,0.8087303300912785,0.8294117647058823,-0.1594494696681085,51621.54589843749,0.8165307825285484,2048.0,0.0,675.0,204787.0,169779.5920595001
1,7,4140,1770197274.9743142,5.894458293914795,5.843727111816406,18.656444549560547,3555.260009765625,2.41455078125,2048.0,0.8735294117647059,-0.07361592631995865,65.56764705882352,0.7621079664157664,0.8735294117647059,-0.07361592631995865,74876.130859375,0.8138885003800826,2048.0,0.0,632.0,204794.0,169779.5920595001
1,7,4145,1770197292.919748,5.962352752685547,5.948625564575195,17.84724998474121,3560.308349609375,2.5429189205169678,2048.0,0.9490196078431372,-0.05799915493785084,68.0,0.8097234795369925,0.9490196078431372,-0.05799915493785084,83693.2890625,0.7937444541511909,2048.0,0.0,691.0,204797.0,169779.5920595001
1,7,4150,1770197311.7668843,5.932980060577393,5.8970746994018555,17.823101043701172,3565.249267578125,2.357670783996582,2048.0,0.9392156862745098,-0.10083247248160501,71.65,0.8122597509616191,0.9392156862745098,-0.10083247248160501,70999.9345703125,0.7980066769140379,2048.0,0.0,633.0,204800.0,169779.5920595001
1,7,4155,1770197331.3401828,5.887938976287842,5.8746724128723145,19.587356567382812,3570.40185546875,2.151362180709839,2048.0,0.9117647058823529,-0.13290270553052408,66.37156862745098,0.7812136543987417,0.9117647058823529,-0.13290270553052408,70812.390625,0.7814101807414103,2048.0,0.0,635.0,204800.0,169779.5920595001
1,7,4160,1770197349.7076545,5.926998138427734,5.87339448928833,17.73895263671875,3575.685546875,2.5953123569488525,2048.0,1.007843137254902,-0.10862769899252459,70.35980392156863,0.8333966485990796,1.007843137254902,-0.10862769899252459,66363.19140625,0.8162501957770343,2048.0,0.0,638.0,204800.0,169779.5920595001
1,7,4165,1770197368.5857117,5.808310031890869,5.7565531730651855,16.920650482177734,3580.9072265625,2.365191698074341,2048.0,1.0254901960784313,-0.07695551430145932,60.292156862745095,0.7648969436465382,1.0254901960784313,-0.07695551430145932,67835.02246093749,0.7342983683742731,2048.0,0.0,618.0,204800.0,169779.5920595001
1,7,4170,1770197387.1328785,5.826441764831543,5.791529655456543,18.270742416381836,3585.779296875,2.300433397293091,2048.0,0.842156862745098,-0.13223510783801484,75.42843137254901,0.8337299898603205,0.842156862745098,-0.13223510783801484,84620.63769531249,0.8445909335179065,2048.0,0.0,628.0,204800.0,169779.5920595001
1,7,4175,1770197406.6206305,5.793856620788574,5.77199649810791,16.36432456970215,3590.57421875,2.5537705421447754,2048.0,0.8147058823529412,-0.1375985161657189,76.93235294117648,0.7569188077676346,0.8147058823529412,-0.1375985161657189,80590.603515625,0.8079273721852365,2048.0,0.0,649.0,204800.0,169779.5920595001
1,7,4180,1770197426.0572667,5.660324573516846,5.652883052825928,17.754201889038086,3595.438232421875,2.180781364440918,2048.0,0.8617647058823529,-0.003902681051281013,60.773529411764706,0.7469055328329156,0.8617647058823529,-0.003902681051281013,69383.77246093749,0.7420367294748381,2048.0,0.0,620.0,204800.0,169779.5920595001
1,7,4185,1770197445.3239007,5.849763870239258,5.81447696685791,16.682350158691406,3600.39306640625,2.8773505687713623,2048.0,0.7392156862745098,-0.0704469953676347,69.03823529411764,0.8494925892278173,0.7392156862745098,-0.0704469953676347,63567.3173828125,0.8468668936639352,2048.0,0.0,604.0,204800.0,169779.5920595001
1,7,4190,1770197464.5900688,5.901924133300781,5.888880252838135,18.25182342529297,3605.317626953125,2.396104574203491,2048.0,0.8931372549019607,-0.06743705658235527,68.28529411764706,0.7270540395741752,0.8931372549019607,-0.06743705658235527,68223.9384765625,0.7532225237131008,2048.0,0.0,705.0,204800.0,169779.5920595001
1,7,4195,1770197484.7766993,5.94914436340332,5.936537742614746,17.505802154541016,3610.322998046875,2.723198890686035,2048.0,0.7784313725490196,-0.13500704504589559,65.15882352941176,0.7761053122894597,0.7784313725490196,-0.13500704504589559,67017.4345703125,0.8110735168836383,2048.0,0.0,661.0,204800.0,169779.5920595001
1,7,4200,1770197503.071067,5.919888496398926,5.922718524932861,16.190227508544922,3615.081298828125,2.6465094089508057,2048.0,1.0470588235294118,-0.036824429426972914,59.42156862745098,0.8008899528030055,1.0470588235294118,-0.036824429426972914,66618.1474609375,0.8115819143820314,2048.0,0.0,630.0,204800.0,169779.5920595001
1,7,4205,1770197522.0036077,5.729238510131836,5.719939231872559,17.98639488220215,3619.84423828125,2.362304210662842,2048.0,1.0127450980392156,-0.09690747535206055,79.31176470588235,0.8220857797640654,1.0127450980392156,-0.09690747535206055,68872.1318359375,0.8109194456091912,2048.0,0.0,659.0,204800.0,169779.5920595001
1,7,4210,1770197542.2145717,5.962790012359619,5.931859970092773,18.828716278076172,3624.704345703125,2.3191797733306885,2048.0,0.8147058823529412,-0.11039515789857769,78.34411764705882,0.7515787941404486,0.8147058823529412,-0.11039515789857769,76016.0869140625,0.7752892245442797,2048.0,0.0,664.0,204800.0,169779.5920595001
1,7,4215,1770197560.8787503,5.897341728210449,5.881744384765625,17.63379669189453,3629.802734375,2.739912748336792,2048.0,0.7725490196078432,0.04147310296092143,77.8156862745098,0.8179959544524935,0.7725490196078432,0.04147310296092143,69280.0615234375,0.7957349690657011,2048.0,0.0,682.0,204800.0,169779.5920595001
1,7,4220,1770197579.1735325,5.812273979187012,5.780568599700928,18.908092498779297,3634.764892578125,2.123358964920044,2048.0,0.9568627450980391,-0.09558750029117423,70.3813725490196,0.8074477445673106,0.9568627450980391,-0.09558750029117423,66691.609375,0.8075601908340032,2048.0,0.0,664.0,204800.0,169779.5920595001
1,7,4225,1770197598.2915626,5.987550735473633,5.95185661315918,18.1619815826416,3639.873046875,2.6286251544952393,2048.0,0.7588235294117647,-0.19748518251301156,57.245098039215684,0.7705805856534723,0.7588235294117647,-0.19748518251301156,59586.54589843749,0.8091199075239961,2048.0,0.0,682.0,204800.0,169779.5920595001
1,7,4230,1770197618.6128056,5.744030475616455,5.723239898681641,18.40652084350586,3644.97705078125,2.4198191165924072,2048.0,0.9068627450980392,-0.13562801840532238,56.095098039215685,0.7709031538360566,0.9068627450980392,-0.13562801840532238,57049.949218749985,0.8045894622551064,2048.0,0.0,652.0,204800.0,169779.5920595001
1,7,4235,1770197638.3131292,5.795781135559082,5.746998310089111,18.261938095092773,3650.20263671875,2.541639804840088,2048.0,0.9431372549019608,-0.025311640418573048,52.0735294117647,0.8583206498246305,0.9431372549019608,-0.025311640418573048,53991.34082031249,0.8713168399437777,2048.0,0.0,676.0,204800.0,169779.5920595001
1,7,4240,1770197658.0232434,5.7203755378723145,5.7307915687561035,18.0085506439209,3655.556640625,2.2319610118865967,2048.0,0.8529411764705882,-0.06754490398186563,59.91372549019608,0.8082026046205593,0.8529411764705882,-0.06754490398186563,61719.5341796875,0.7888853226954889,2048.0,0.0,691.0,204800.0,169779.5920595001
1,7,4245,1770197678.123162,5.761449813842773,5.752895355224609,15.9536771774292,3660.8037109375,3.0078539848327637,2048.0,0.9715686274509804,-0.15293092103763709,59.17843137254902,0.7809130631607354,0.9715686274509804,-0.15293092103763709,58939.216796875,0.8096785128931135,2048.0,0.0,673.0,204800.0,169779.5920595001
1,7,4250,1770197698.048006,5.725795269012451,5.703954696655273,16.52688217163086,3665.842529296875,2.5104873180389404,2048.0,0.8852941176470588,-0.05019342431993697,62.46470588235294,0.8232339929383486,0.8852941176470588,-0.05019342431993697,68171.21875,0.7382844344900475,2048.0,0.0,636.0,204800.0,169779.5920595001
1,7,4255,1770197716.1511753,5.756522178649902,5.73386287689209,17.672273635864258,3670.860107421875,2.3797059059143066,2048.0,0.8872549019607843,-0.0932528461786331,56.667647058823526,0.798621421166596,0.8872549019607843,-0.0932528461786331,65844.63671874999,0.8520530181812009,2048.0,0.0,636.0,204800.0,169779.5920595001
1,8,4005,1770198555.2833934,5.844165802001953,5.828860282897949,19.85145378112793,3412.0205078125,2.015737295150757,2048.0,0.7647058823529411,-0.056078045930533685,71.04901960784314,0.8471570697704531,0.7647058823529411,-0.056078045930533685,68783.97753906249,0.8585367942199884,2048.0,0.0,661.0,10240.0,10141.429634588563
1,8,4010,1770198576.7881434,5.901305675506592,5.8714399337768555,20.171411514282227,3418.525390625,1.8961224555969238,2048.0,0.8696078431372549,-0.11304139033746426,77.0392156862745,0.7561751845989568,0.8696078431372549,-0.11304139033746426,73176.1357421875,0.7779547128064461,2048.0,0.0,623.0,20480.0,20088.22582273972
1,8,4015,1770198596.9148932,6.019676208496094,5.998598098754883,19.086050033569336,3425.4609375,2.522641897201538,2048.0,0.8725490196078431,-0.11413578753508771,74.66470588235293,0.8357453583165806,0.8725490196078431,-0.11413578753508771,75851.013671875,0.8250013898809122,2048.0,0.0,677.0,30720.0,29844.123952839393
1,8,4020,1770198618.0962033,5.871469497680664,5.855587482452393,19.12641143798828,3432.547607421875,2.2376911640167236,2048.0,0.8901960784313725,-0.03138643832263857,61.23725490196078,0.7910899305945731,0.8901960784313725,-0.03138643832263857,63919.93457031249,0.7523755829890918,2048.0,0.0,702.0,40960.0,39412.78772402016
1,8,4025,1770198637.725862,5.949864387512207,5.922446250915527,20.459421157836914,3439.669677734375,2.1026997566223145,2048.0,0.9882352941176471,-0.09812943963441809,67.51274509803922,0.8298732023631618,0.9882352941176471,-0.09812943963441809,81972.5517578125,0.7950202573555881,2048.0,0.0,651.0,51200.0,48797.810522015716
1,8,4030,1770198658.4694579,5.943197250366211,5.907169342041016,20.402217864990234,3446.9931640625,2.220097064971924,2048.0,0.9294117647058824,-0.06922965410574987,72.59607843137255,0.8006704881738157,0.9294117647058824,-0.06922965410574987,70062.21484375,0.8170587522167769,2048.0,0.0,656.0,61440.0,58002.71676860942
1,8,4035,1770198678.2997727,5.968962669372559,5.907844543457031,20.40814208984375,3454.0400390625,2.244576930999756,2048.0,0.8480392156862745,0.023713132942435544,53.64705882352941,0.8134613691806464,0.8480392156862745,0.023713132942435544,57077.60546875,0.8127844800841385,2048.0,0.0,681.0,71680.0,67030.96324518445
1,8,4040,1770198697.5012784,6.01555871963501,5.991856575012207,20.30807113647461,3461.16552734375,2.2037408351898193,2048.0,0.9774509803921568,-0.13413847244996716,51.83627450980392,0.8074142750737313,0.9774509803921568,-0.13413847244996716,64818.76269531249,0.8553279495297899,2048.0,0.0,646.0,81920.0,75885.94039087257
1,8,4045,1770198718.3243122,5.965890884399414,5.92436408996582,20.40396499633789,3468.276123046875,2.2865824699401855,2048.0,0.8892156862745098,0.026256631614131533,73.34411764705882,0.8138389671091253,0.8892156862745098,0.026256631614131533,71909.998046875,0.8332409144903697,2048.0,0.0,753.0,92160.0,84570.97357578904
1,8,4050,1770198738.1935258,5.915714740753174,5.893917083740234,20.317607879638672,3475.3759765625,2.1991989612579346,2048.0,0.8186274509803921,-0.11214282421313765,62.509803921568626,0.8190215133735025,0.8186274509803921,-0.11214282421313765,64027.1025390625,0.8409417352721551,2048.0,0.0,646.0,102400.0,93089.32434983144
1,8,4055,1770198758.4144971,5.879171371459961,5.864819526672363,19.95553970336914,3482.778076171875,2.126054048538208,2048.0,0.8823529411764706,-0.09491247714388686,67.12549019607843,0.7778752365842923,0.8823529411764706,-0.09491247714388686,70835.72558593751,0.7621890880651829,2048.0,0.0,711.0,112640.0,101444.1916675119
1,8,4060,1770198778.3252788,5.888989448547363,5.85507869720459,17.1590576171875,3490.2236328125,3.2629880905151367,2048.0,0.9,-0.08716738045946658,78.41666666666667,0.8245540855966426,0.9,-0.08716738045946658,62758.37207031249,0.8074884484533573,2048.0,0.0,707.0,122880.0,109638.71308928232
1,8,4065,1770198799.8388522,5.847288131713867,5.8236083984375,18.609262466430664,3497.184814453125,2.4393513202667236,2048.0,0.8490196078431372,-0.06972832728255389,59.84117647058824,0.807536293874842,0.8490196078431372,-0.06972832728255389,59501.84863281249,0.8388474208349863,2048.0,0.0,710.0,133120.0,117675.9659598039
1,8,4070,1770198820.108439,5.9388604164123535,5.896324634552002,19.65018653869629,3503.971923828125,2.3987720012664795,2048.0,0.9882352941176471,-0.10630250803384515,85.98137254901961,0.840468655664271,0.9882352941176471,-0.10630250803384515,65996.74609374999,0.7780459644115102,2048.0,0.0,711.0,143360.0,125558.96856360343
1,8,4075,1770198840.1648579,5.905014514923096,5.877114295959473,20.920217514038086,3510.763427734375,2.374603033065796,2048.0,0.8215686274509804,-0.034749677710961685,64.5813725490196,0.7790305783279727,0.8215686274509804,-0.034749677710961685,69196.22851562499,0.8212910634107781,2048.0,0.0,659.0,153600.0,133290.68125855035
1,8,4080,1770198860.31071,5.824763774871826,5.812705993652344,21.839832305908203,3517.818359375,2.1788904666900635,2048.0,0.8254901960784313,-0.09596802076657596,64.22647058823529,0.7344607529683773,0.8254901960784313,-0.09596802076657596,76488.8359375,0.7896894993897081,2048.0,0.0,693.0,163840.0,140874.00758758013
1,8,4085,1770198880.5377617,5.93438196182251,5.911087989807129,20.29798698425293,3524.9150390625,2.4951210021972656,2048.0,0.8490196078431372,-0.14604120989705038,66.74215686274509,0.8180194158471221,0.8490196078431372,-0.14604120989705038,72784.62695312499,0.8587745813913795,2048.0,0.0,643.0,174080.0,148311.79536908166
1,8,4090,1770198900.2483656,6.030527114868164,6.010758876800537,18.10956573486328,3531.90478515625,2.8726797103881836,2048.0,0.8117647058823529,-0.10039070766878881,57.68235294117647,0.7572220694521675,0.8117647058823529,-0.10039070766878881,66658.767578125,0.782413301247412,2048.0,0.0,668.0,184320.0,155606.83776635793
1,8,4095,1770198919.0351253,5.880987644195557,5.84963321685791,20.86003303527832,3538.60498046875,2.1809489727020264,2048.0,0.8049019607843138,-0.062480888977049294,77.20490196078431,0.8056277804168656,0.8049019607843138,-0.062480888977049294,80070.3203125,0.8360440888777081,2048.0,0.0,688.0,194560.0,162761.87433656165
1,8,4100,1770198938.3765328,5.9646759033203125,5.9048566818237305,17.660221099853516,3545.357421875,2.8413875102996826,2048.0,0.9696078431372549,-0.02380896393453262,69.41274509803921,0.823780923927749,0.9696078431372549,-0.02380896393453262,67189.421875,0.7343050687068345,2048.0,0.0,676.0,204800.0,169779.5920595001
1,8,4105,1770198958.12437,5.964236259460449,5.941273212432861,19.051359176635742,3552.00537109375,2.251210927963257,2048.0,0.8009803921568628,-0.21281206590114876,53.956862745098036,0.7918958903364934,0.8009803921568628,-0.21281206590114876,61872.50781249999,0.7708120162257532,2048.0,0.0,644.0,204800.0,169779.5920595001
1,8,4110,1770198977.6294587,5.9811835289001465,5.9363179206848145,18.143875122070312,3558.451904296875,2.644900321960449,2048.0,0.9892156862745098,-0.10050154119800372,60.76764705882353,0.8045137122151835,0.9892156862745098,-0.10050154119800372,60621.0625,0.8287847640199822,2048.0,0.0,665.0,204800.0,169779.5920595001
1,8,4115,1770198996.814963,6.097540855407715,6.07255744934082,18.759241104125977,3564.830322265625,2.769975423812866,2048.0,0.942156862745098,-0.047330534547164065,72.76764705882353,0.703042041737675,0.942156862745098,-0.047330534547164065,72181.375,0.7430832140778644,2048.0,0.0,671.0,204800.0,169779.5920595001
1,8,4120,1770199016.3945935,5.909114837646484,5.861061096191406,20.291921615600586,3571.145263671875,2.176363945007324,2048.0,0.8627450980392157,-0.04416455083837122,80.5578431372549,0.7800706780778903,0.8627450980392157,-0.04416455083837122,73472.576171875,0.7703034073514948,2048.0,0.0,670.0,204800.0,169779.5920595001
1,8,4125,1770199036.064679,5.984749794006348,5.958192348480225,19.716062545776367,3577.87841796875,2.651747941970825,2048.0,1.0490196078431373,-0.16495209393672203,77.24313725490195,0.8476132376985308,1.0490196078431373,-0.16495209393672203,72852.0390625,0.814967568021729,2048.0,0.0,631.0,204800.0,169779.5920595001
1,8,4130,1770199055.892082,6.081989288330078,6.053127288818359,19.2917537689209,3584.807861328125,2.513978958129883,2048.0,0.8009803921568628,-0.07303062525981285,62.40882352941176,0.6708098571213328,0.8009803921568628,-0.07303062525981285,62921.716796875,0.714591682665324,2048.0,0.0,689.0,204800.0,169779.5920595001
1,8,4135,1770199075.573609,6.092327117919922,6.050834655761719,18.867563247680664,3591.623291015625,2.730841636657715,2048.0,1.1245098039215686,-0.1698969073226249,52.51274509803922,0.7752840785031007,1.1245098039215686,-0.1698969073226249,56698.1962890625,0.816811433758877,2048.0,0.0,654.0,204800.0,169779.5920595001
1,8,4140,1770199095.3007143,5.897791385650635,5.886937618255615,20.28826332092285,3598.250244140625,2.387617588043213,2048.0,0.8794117647058823,-0.16750070023203995,63.469607843137254,0.8798274743028617,0.8794117647058823,-0.16750070023203995,74272.0146484375,0.8923721426232961,2048.0,0.0,705.0,204800.0,169779.5920595001
1,8,4145,1770199114.4804094,6.114598274230957,6.0574564933776855,20.393409729003906,3605.124267578125,2.5872485637664795,2048.0,0.9196078431372549,-0.06699692676947495,67.81372549019608,0.7928345826094139,0.9196078431372549,-0.06699692676947495,66530.857421875,0.802740707326427,2048.0,0.0,620.0,204800.0,169779.5920595001
1,8,4150,1770199133.4410465,6.025947570800781,5.980313301086426,19.8118839263916,3612.011962890625,2.657219409942627,2048.0,1.0284313725490195,-0.07957666548081825,57.96176470588235,0.7981233101541788,1.0284313725490195,-0.07957666548081825,57002.41503906249,0.8200614815325951,2048.0,0.0,687.0,204800.0,169779.5920595001
1,8,4155,1770199152.598072,5.846859931945801,5.805448055267334,21.691749572753906,3619.06787109375,2.1854336261749268,2048.0,0.8519607843137255,-0.19209291146634264,77.03627450980392,0.7851680863190199,0.8519607843137255,-0.19209291146634264,77314.2021484375,0.8090761493889709,2048.0,0.0,635.0,204800.0,169779.5920595001
