prng_mode,condition,step,loss_pr,loss_ce,update_norm,param_norm,grad_norm,opt_state_l2,opt_state_abs_mean,opt_state_abs_max
checkpointed,control,1335,6.066038131713867,5.933213233947754,16.819456100463867,1680.8182373046875,1.1846731901168823,6.231752395629883,2.3828153103965136e-6,4.775000095367432
checkpointed,control,1340,6.05950927734375,5.987540245056152,17.279586791992188,1686.092041015625,1.1068528890609741,6.232071876525879,2.4008771407348835e-6,4.775000095367432
checkpointed,control,1345,6.123268127441406,6.000314712524414,20.974912643432617,1691.5579833984375,1.3161659240722656,6.231640338897705,2.3453642251800726e-6,4.775000095367432
checkpointed,control,1350,6.063553810119629,5.971487045288086,17.561580657958984,1696.806640625,1.3554455041885376,6.231764316558838,2.2815941294179143e-6,4.775000095367432
checkpointed,control,1355,6.552729606628418,6.495796203613281,18.44976043701172,1701.824951171875,1.1131514310836792,6.232121467590332,2.344321368322275e-6,4.775000095367432
checkpointed,control,1360,6.165773391723633,6.108229160308838,18.60376739501953,1706.8919677734375,1.1965733766555786,6.232266902923584,2.3914424285903352e-6,4.775000095367432
checkpointed,control,1365,6.323707580566406,6.239619255065918,21.339122772216797,1713.57568359375,1.2061854600906372,6.232528209686279,2.490178588047289e-6,4.775000095367432
checkpointed,control,1370,5.885014057159424,5.774510383605957,20.873626708984375,1721.23095703125,1.2967784404754639,6.233360290527344,2.5286119643796038e-6,4.775000095367432
checkpointed,control,1375,5.919591426849365,5.890875816345215,21.843313217163086,1727.0321044921875,1.2043594121932983,6.232790946960449,2.4578334383553896e-6,4.775000095367432
checkpointed,control,1380,6.006430625915527,5.900300979614258,19.409013748168945,1732.9102783203125,1.0766808986663818,6.232213973999023,2.444950283301962e-6,4.775000095367432
checkpointed,control,1385,5.915458679199219,5.782595634460449,17.095386505126953,1740.197509765625,1.0706363916397095,6.231849670410156,2.4184550538387876e-6,4.775000095367432
checkpointed,control,1390,5.985743522644043,5.903349876403809,15.722014427185059,1746.6356201171875,1.0475510358810425,6.2318434715271,2.4765592092264567e-6,4.775000095367432
checkpointed,control,1395,6.285945892333984,6.175995826721191,17.98834991455078,1752.54150390625,1.2403287887573242,6.232059955596924,2.4906927881527173e-6,4.775000095367432
checkpointed,control,1400,6.214632511138916,6.084764003753662,18.215377807617188,1758.5740966796875,1.087701678276062,6.232941150665283,2.628679200581802e-6,4.775000095367432
checkpointed,control,1405,6.249882698059082,6.13415002822876,17.869653701782227,1763.95654296875,1.1271367073059082,6.232176303863525,2.613895072543169e-6,4.775000095367432
checkpointed,control,1410,6.153144836425781,6.035165786743164,19.00739288330078,1768.7884521484375,1.2722961902618408,6.232480049133301,2.659522685094547e-6,4.775000095367432
checkpointed,control,1415,6.213432312011719,6.153356552124023,18.86682891845703,1774.475830078125,1.2807939052581787,6.232733249664307,2.714310637849044e-6,4.775000095367432
checkpointed,control,1420,5.881837844848633,5.811868667602539,17.8027286529541,1780.5989990234375,1.483513593673706,6.232541084289551,2.563095328241781e-6,4.775000095367432
checkpointed,control,1425,5.573339462280273,5.537518501281738,17.75580406188965,1786.5859375,1.3616552352905273,6.232877731323242,2.5491306638218907e-6,4.775000095367432
checkpointed,control,1430,5.894549369812012,5.811889171600342,17.133426666259766,1792.328857421875,1.1512641906738281,6.231771469116211,2.424387757393157e-6,4.775000095367432
checkpointed,control,1435,6.1006951332092285,6.020846366882324,17.763612747192383,1796.44189453125,1.1003016233444214,6.23189115524292,2.4922265623056053e-6,4.775000095367432
checkpointed,control,1440,5.807642459869385,5.726755142211914,16.034231185913086,1800.7044677734375,1.2946057319641113,6.231677055358887,2.40386266659117e-6,4.775000095367432
checkpointed,control,1445,6.095666885375977,6.0345048904418945,15.854130744934082,1806.2398681640625,1.1439790725708008,6.231508731842041,2.4072592177462906e-6,4.775000095367432
checkpointed,control,1450,6.141773223876953,6.070026397705078,16.485382080078125,1811.7313232421875,1.1608753204345703,6.23219108581543,2.4226410900921505e-6,4.775000095367432
checkpointed,control,1455,6.214352607727051,6.126166820526123,17.324094772338867,1815.9876708984375,1.0951050519943237,6.232141017913818,2.4784067687055927e-6,4.775000095367432
checkpointed,control,1460,6.109190940856934,6.064226150512695,18.136157989501953,1821.6109619140625,1.1025269031524658,6.232484340667725,2.5895354702713462e-6,4.775000095367432
checkpointed,control,1465,6.024832725524902,5.986616611480713,18.421993255615234,1826.6617431640625,1.1397403478622437,6.2326202392578125,2.5609478313824145e-6,4.775000095367432
checkpointed,control,1470,6.185733795166016,6.096164703369141,17.50801658630371,1831.7161865234375,1.042446494102478,6.232346057891846,2.618275893092166e-6,4.775000095367432
checkpointed,control,1475,6.3664655685424805,6.291092872619629,16.38355255126953,1837.1153564453125,1.0733082294464111,6.232119560241699,2.6942916818652437e-6,4.775000095367432
checkpointed,control,1480,6.2437744140625,6.176641464233398,17.0966796875,1842.16943359375,1.1860443353652954,6.232331275939941,2.721714267185914e-6,4.775000095367432
checkpointed,control,1485,6.371135711669922,6.256201267242432,16.659318923950195,1847.6015625,1.088600516319275,6.232752323150635,2.775560559611205e-6,4.775000095367432
checkpointed,control,1490,5.97750186920166,5.88469123840332,16.205883026123047,1852.231689453125,1.1537926197052002,6.232973575592041,2.7677107524971484e-6,4.775000095367432
checkpointed,control,1495,5.865697383880615,5.815057754516602,18.261255264282227,1856.4925537109375,0.9943397641181946,6.232192516326904,2.7269752692708077e-6,4.775000095367432
checkpointed,control,1500,6.146623611450195,6.077772617340088,18.549211502075195,1860.974853515625,1.2938148975372314,6.231985092163086,2.7035208052727594e-6,4.775000095367432
checkpointed,roundtrip,5,9.252809524536133,9.275203704833984,0.8016210198402405,184.53106689453125,2.4242746829986572,6.234655380249023,1.4527285162058857e-6,4.775000095367432
checkpointed,roundtrip,10,9.155455589294434,9.126434326171875,1.6765936613082886,184.7449188232422,4.659214496612549,6.238243103027344,2.006836575954225e-6,4.775000095367432
checkpointed,roundtrip,15,9.070684432983398,9.081583023071289,1.9799120426177979,185.2626953125,3.0807390213012695,6.235878944396973,2.1351020346293176e-6,4.775000095367432
checkpointed,roundtrip,20,9.08537483215332,9.11477279663086,2.3672401905059814,185.97496032714844,2.284163475036621,6.233928680419922,2.32080420812907e-6,4.775000095367432
checkpointed,roundtrip,25,9.08691692352295,9.085125923156738,3.2997794151306152,186.87428283691406,2.282921314239502,6.233377933502197,2.6591352469565118e-6,4.775000095367432
checkpointed,roundtrip,30,9.054508209228516,9.033651351928711,3.5941247940063477,188.11990356445312,1.1673699617385864,6.233800411224365,3.2778599532768636e-6,4.775000095367432
checkpointed,roundtrip,35,9.024024963378906,9.033365249633789,5.100750923156738,189.8819580078125,2.874568223953247,6.234376430511475,4.052709446505845e-6,4.775000095367432
checkpointed,roundtrip,40,8.979671478271484,9.009345054626465,4.131181716918945,192.38706970214844,0.9446539878845215,6.236256122589111,4.631134803811799e-6,4.775000095367432
checkpointed,roundtrip,45,9.08152961730957,9.06463623046875,4.26917839050293,195.36822509765625,0.8788232207298279,6.236776351928711,5.148198847086527e-6,4.775000095367432
checkpointed,roundtrip,50,9.055508613586426,9.02099895477295,4.438922882080078,198.70301818847656,0.9386640191078186,6.23685359954834,5.519223364709545e-6,4.775000095367432
checkpointed,roundtrip,55,9.010332107543945,9.01994800567627,4.505914688110352,202.2615966796875,0.8938256502151489,6.2380690574646,5.870099273051982e-6,4.775000095367432
checkpointed,roundtrip,60,8.999822616577148,9.031949996948242,4.5760722160339355,206.04257202148438,0.9317405223846436,6.238759517669678,6.085321310905552e-6,4.775000095367432
checkpointed,roundtrip,65,9.025808334350586,9.045232772827148,5.146839618682861,210.0179443359375,0.9517260789871216,6.239316463470459,6.285811568999942e-6,4.775000095367432
checkpointed,roundtrip,70,8.90040397644043,8.930421829223633,5.4254302978515625,214.27333068847656,0.965032696723938,6.24123477935791,6.476029390303326e-6,4.775000095367432
checkpointed,roundtrip,75,8.915811538696289,8.895166397094727,5.764712333679199,218.86936950683594,1.5171575546264648,6.241964340209961,6.601680478510454e-6,4.775000095367432
checkpointed,roundtrip,80,8.981517791748047,8.968521118164062,4.399966716766357,223.40109252929688,0.8377533555030823,6.24123477935791,6.608416971634777e-6,4.775000095367432
checkpointed,roundtrip,85,8.875077247619629,8.848501205444336,4.56850528717041,227.61080932617188,1.07375168800354,6.241237163543701,6.489252200472267e-6,4.775000095367432
checkpointed,roundtrip,90,8.839475631713867,8.833739280700684,5.328520774841309,231.963623046875,1.0127432346343994,6.243228435516357,6.589826028018344e-6,4.775000095367432
checkpointed,roundtrip,95,8.879377365112305,8.87148666381836,4.779603004455566,236.45956420898438,0.8403192758560181,6.243495464324951,6.68352153512484e-6,4.775000095367432
checkpointed,roundtrip,100,8.774441719055176,8.750175476074219,6.138890743255615,241.12399291992188,1.0234029293060303,6.243842601776123,6.8119422125355164e-6,4.775000095367432
checkpointed,roundtrip,105,8.671036720275879,8.651256561279297,6.975739479064941,246.5125274658203,1.1975525617599487,6.245058059692383,6.7491096683713285e-6,4.775000095367432
checkpointed,roundtrip,110,8.766683578491211,8.765807151794434,6.894130229949951,253.07427978515625,1.0886147022247314,6.245638370513916,6.683839885708018e-6,4.775000095367432
checkpointed,roundtrip,115,8.67660903930664,8.671329498291016,9.94401741027832,260.16583251953125,1.020179271697998,6.246190547943115,6.750252808706331e-6,4.775000095367432
checkpointed,roundtrip,120,8.537345886230469,8.512182235717773,6.005823135375977,267.3610534667969,1.778885006904602,6.245168685913086,6.569071761318525e-6,4.775000095367432
checkpointed,roundtrip,125,8.424962043762207,8.406360626220703,5.7967209815979,273.9355773925781,2.099360704421997,6.246147155761719,6.580237771065753e-6,4.775000095367432
checkpointed,roundtrip,130,8.48123550415039,8.438980102539062,5.517377853393555,279.7015380859375,1.4411797523498535,6.245635509490967,6.427332707693864e-6,4.775000095367432
checkpointed,roundtrip,135,8.562939643859863,8.522859573364258,6.083873748779297,284.94219970703125,1.1994991302490234,6.246694087982178,6.3736751125549675e-6,4.775000095367432
checkpointed,roundtrip,140,8.464548110961914,8.437629699707031,5.9162278175354,290.2215576171875,1.587997317314148,6.2476725578308105,6.453339454665642e-6,4.775000095367432
checkpointed,roundtrip,145,8.390541076660156,8.353475570678711,5.553946495056152,294.9580993652344,1.5431138277053833,6.247129440307617,6.347850367159422e-6,4.775000095367432
checkpointed,roundtrip,150,8.3230562210083,8.293184280395508,6.220158100128174,299.8074035644531,1.6003775596618652,6.2472968101501465,6.255755134781744e-6,4.775000095367432
checkpointed,roundtrip,155,8.264106750488281,8.228951454162598,5.464078426361084,304.92120361328125,1.7726253271102905,6.2474284172058105,6.035874100056974e-6,4.775000095367432
checkpointed,roundtrip,160,8.589241027832031,8.562467575073242,6.554836273193359,309.9283752441406,1.3875248432159424,6.246190071105957,5.867839775222626e-6,4.775000095367432
checkpointed,roundtrip,165,8.408982276916504,8.407899856567383,7.014017105102539,314.9940185546875,1.6824392080307007,6.245588302612305,5.91271564213304e-6,4.775000095367432
checkpointed,roundtrip,170,8.184172630310059,8.193008422851562,6.470728874206543,320.3567810058594,1.8667851686477661,6.245333194732666,5.827721514733075e-6,4.775000095367432
checkpointed,roundtrip,175,8.404297828674316,8.389606475830078,6.300652503967285,326.2178649902344,1.3910915851593018,6.244656562805176,5.7625284283861705e-6,4.775000095367432
checkpointed,roundtrip,180,8.37501335144043,8.393624305725098,5.9614715576171875,331.329345703125,1.5819133520126343,6.243741512298584,5.7929719963919415e-6,4.775000095367432
checkpointed,roundtrip,185,8.355079650878906,8.365795135498047,7.7619099617004395,336.0835266113281,1.5572688579559326,6.243739604949951,6.0410517101153e-6,4.775000095367432
checkpointed,roundtrip,190,8.082438468933105,8.102835655212402,5.363142013549805,340.7935485839844,1.8497666120529175,6.244349956512451,5.940784059133922e-6,4.775000095367432
checkpointed,roundtrip,195,8.276497840881348,8.259742736816406,5.508967399597168,345.27752685546875,1.5164271593093872,6.243017196655273,5.823483738901185e-6,4.775000095367432
checkpointed,roundtrip,200,7.8809332847595215,7.858531951904297,5.1003336906433105,349.30810546875,1.9844931364059448,6.241631507873535,5.630442762712953e-6,4.775000095367432
checkpointed,roundtrip,205,7.717529296875,7.720772743225098,5.194194316864014,352.80487060546875,2.0294694900512695,6.240268707275391,5.330890081466422e-6,4.775000095367432
checkpointed,roundtrip,210,8.015036582946777,8.01563549041748,5.54800271987915,356.1649475097656,1.7230337858200073,6.239986419677734,5.25137304497932e-6,4.775000095367432
checkpointed,roundtrip,215,7.9060845375061035,7.85559606552124,5.629374027252197,359.779296875,1.907714605331421,6.240581035614014,5.3549751596215856e-6,4.775000095367432
checkpointed,roundtrip,220,8.096370697021484,8.060623168945312,6.048215866088867,363.8099670410156,1.620792269706726,6.239834308624268,5.2226661007093124e-6,4.775000095367432
checkpointed,roundtrip,225,8.13027572631836,8.092192649841309,5.60156774520874,368.0400695800781,1.5858417749404907,6.238964080810547,5.113661156666895e-6,4.775000095367432
checkpointed,roundtrip,230,8.008567810058594,7.994739532470703,6.714544296264648,371.6285095214844,1.9498510360717773,6.237215995788574,5.060923308623947e-6,4.775000095367432
checkpointed,roundtrip,235,8.237334251403809,8.212625503540039,6.652299880981445,375.8775634765625,1.4860591888427734,6.236698627471924,5.1454383883968364e-6,4.775000095367432
checkpointed,roundtrip,240,7.724400520324707,7.713410377502441,6.37736701965332,380.11529541015625,1.83877694606781,6.236691951751709,5.072438712701469e-6,4.775000095367432
checkpointed,roundtrip,245,7.708629608154297,7.6355462074279785,6.74700403213501,384.4948425292969,1.8581817150115967,6.236854076385498,4.869124082320384e-6,4.775000095367432
checkpointed,roundtrip,250,7.773054122924805,7.763469696044922,6.522758960723877,388.5038146972656,1.8530466556549072,6.2363786697387695,4.720772710559866e-6,4.775000095367432
checkpointed,roundtrip,255,7.880372047424316,7.822699546813965,7.098078727722168,392.31414794921875,1.942973017692566,6.2356486320495605,4.6283986931590625e-6,4.775000095367432
checkpointed,roundtrip,260,8.005900382995605,7.945878028869629,6.185327529907227,395.7156066894531,2.3532843589782715,6.235523223876953,4.509900449508176e-6,4.775000095367432
checkpointed,roundtrip,265,8.201311111450195,8.17797565460205,6.890289306640625,399.3743591308594,1.686929702758789,6.234594345092773,4.5298658398106765e-6,4.775000095367432
checkpointed,roundtrip,270,8.103715896606445,8.086944580078125,6.236600399017334,403.6239013671875,2.1294617652893066,6.233710289001465,4.1702307251739415e-6,4.775000095367432
checkpointed,roundtrip,275,7.874677658081055,7.852889060974121,8.440587043762207,408.2438049316406,1.3552473783493042,6.23417854309082,4.2848478917343185e-6,4.775000095367432
checkpointed,roundtrip,280,7.821409225463867,7.792444229125977,11.271892547607422,413.49981689453125,1.9344379901885986,6.234082221984863,4.239685326688767e-6,4.775000095367432
checkpointed,roundtrip,285,7.585578918457031,7.6287522315979,9.870333671569824,419.9421081542969,2.0332748889923096,6.233754634857178,4.009177591235306e-6,4.775000095367432
checkpointed,roundtrip,290,7.489597797393799,7.496818542480469,11.718350410461426,427.2283020019531,1.8335955142974854,6.2341766357421875,3.939610988750491e-6,4.775000095367432
checkpointed,roundtrip,295,7.663586616516113,7.690552234649658,10.606220245361328,435.4535217285156,1.8289616107940674,6.2342071533203125,3.913592676461158e-6,4.775000095367432
checkpointed,roundtrip,300,7.904831409454346,7.885202407836914,9.029634475708008,443.41168212890625,1.4162300825119019,6.234716415405273,4.069345851455773e-6,4.775000095367432
checkpointed,roundtrip,305,7.939939975738525,7.903120517730713,9.246578216552734,450.1910400390625,1.5208256244659424,6.233910083770752,3.8980446287630855e-6,4.775000095367432
checkpointed,roundtrip,310,7.632879257202148,7.594825744628906,10.104147911071777,457.3811950683594,1.740491271018982,6.233791351318359,3.911703268793507e-6,4.775000095367432
checkpointed,roundtrip,315,7.520988464355469,7.511396408081055,9.073066711425781,464.7987976074219,1.528545618057251,6.234015464782715,3.892654582082334e-6,4.775000095367432
checkpointed,roundtrip,320,7.636026382446289,7.580346584320068,8.13254451751709,472.80224609375,1.9029591083526611,6.234269142150879,3.778938901590189e-6,4.775000095367432
checkpointed,roundtrip,325,7.866339683532715,7.8365983963012695,8.132533073425293,480.02789306640625,1.4614934921264648,6.234755516052246,3.8022771037117805e-6,4.775000095367432
checkpointed,roundtrip,330,7.878334045410156,7.852243423461914,7.797614574432373,486.32244873046875,1.283918023109436,6.235323429107666,3.827555844378627e-6,4.775000095367432
checkpointed,roundtrip,335,7.759542465209961,7.768167018890381,9.903641700744629,491.94195556640625,1.4826511144638062,6.235139846801758,3.9268660088067785e-6,4.775000095367432
checkpointed,roundtrip,340,7.70339298248291,7.659083843231201,9.262262344360352,497.582275390625,1.4883009195327759,6.2343339920043945,3.8113351821596926e-6,4.775000095367432
checkpointed,roundtrip,345,7.647220134735107,7.672488689422607,8.512090682983398,504.3141174316406,1.3569048643112183,6.2347307205200195,3.867762366502137e-6,4.775000095367432
checkpointed,roundtrip,350,7.81693696975708,7.808236122131348,9.400975227355957,509.5194396972656,1.3273581266403198,6.2335333824157715,3.881332744898598e-6,4.775000095367432
checkpointed,roundtrip,355,7.629600524902344,7.616375923156738,9.301714897155762,513.5714111328125,1.6490293741226196,6.233225345611572,3.7076928932564532e-6,4.775000095367432
checkpointed,roundtrip,360,7.569873809814453,7.551549434661865,9.69493293762207,518.196533203125,1.3435312509536743,6.233551502227783,3.7168921903187e-6,4.775000095367432
checkpointed,roundtrip,365,7.565169811248779,7.566222667694092,8.732340812683105,523.0458374023438,1.5442593097686768,6.234241962432861,3.675292351780483e-6,4.775000095367432
checkpointed,roundtrip,370,7.689627647399902,7.68171501159668,9.357211112976074,527.3582153320312,1.419710397720337,6.234827518463135,3.7931009372846404e-6,4.775000095367432
checkpointed,roundtrip,375,7.61224365234375,7.59632682800293,10.468656539916992,533.1212158203125,1.326606273651123,6.2353668212890625,3.849126987718263e-6,4.775000095367432
checkpointed,roundtrip,380,7.740111351013184,7.7207746505737305,11.832528114318848,540.2454223632812,2.358997106552124,6.234405040740967,3.5954916606628642e-6,4.775000095367432
checkpointed,roundtrip,385,7.603250980377197,7.557371139526367,9.15233039855957,544.7677001953125,1.605566143989563,6.23376989364624,3.3792043961925438e-6,4.775000095367432
checkpointed,roundtrip,390,7.78424596786499,7.828446388244629,11.63924503326416,549.8822021484375,1.3953735828399658,6.233454704284668,3.2700247549849797e-6,4.775000095367432
checkpointed,roundtrip,395,7.607206344604492,7.5670061111450195,10.753822326660156,554.9451293945312,1.4684836864471436,6.23325252532959,3.270529368050857e-6,4.775000095367432
checkpointed,roundtrip,400,7.375845909118652,7.321286201477051,11.486632347106934,561.5420532226562,1.6123582124710083,6.23364782333374,3.2778581271740918e-6,4.775000095367432
checkpointed,roundtrip,405,7.807431697845459,7.790219783782959,10.947047233581543,569.950439453125,1.4031541347503662,6.23328161239624,3.3841884393570826e-6,4.775000095367432
checkpointed,roundtrip,410,7.9356489181518555,7.87022066116333,13.185961723327637,577.6082763671875,1.0542627573013306,6.233551502227783,3.4484465610849435e-6,4.775000095367432
checkpointed,roundtrip,415,7.625931739807129,7.617423057556152,11.991086959838867,584.726806640625,1.402320384979248,6.233192443847656,3.4385472579602613e-6,4.775000095367432
checkpointed,roundtrip,420,7.9459547996521,7.911078929901123,15.354192733764648,592.4432983398438,1.1273833513259888,6.233422756195068,3.609821089111376e-6,4.775000095367432
checkpointed,roundtrip,425,7.766216278076172,7.714163780212402,11.672503471374512,599.9373779296875,1.244729995727539,6.233275413513184,3.713421986351793e-6,4.775000095367432
checkpointed,roundtrip,430,7.617794513702393,7.633775234222412,13.048619270324707,608.2188110351562,1.3755621910095215,6.233475208282471,3.5710486663644727e-6,4.775000095367432
checkpointed,roundtrip,435,7.805154323577881,7.806540489196777,11.75200366973877,616.2648315429688,1.1534441709518433,6.234412670135498,3.6130240733727097e-6,4.775000095367432
checkpointed,roundtrip,440,7.762889862060547,7.7615814208984375,12.566157341003418,624.6432495117188,1.1258383989334106,6.23422908782959,3.60787263745411e-6,4.775000095367432
checkpointed,roundtrip,445,7.932089805603027,7.841847896575928,15.309441566467285,632.3763427734375,1.203589916229248,6.233200550079346,3.4355457537047236e-6,4.775000095367432
checkpointed,roundtrip,450,7.532724857330322,7.469010353088379,13.208280563354492,639.441162109375,1.4292205572128296,6.233241558074951,3.3717831145288823e-6,4.775000095367432
checkpointed,roundtrip,455,7.637392997741699,7.6585187911987305,12.422562599182129,646.4468383789062,1.1195546388626099,6.2336835861206055,3.431715807491817e-6,4.775000095367432
checkpointed,roundtrip,460,7.448135852813721,7.40995979309082,15.847867012023926,654.3519897460938,1.3781521320343018,6.233393669128418,3.4934752119272458e-6,4.775000095367432
checkpointed,roundtrip,465,7.423933982849121,7.427033424377441,13.279078483581543,661.0274047851562,1.3613015413284302,6.232407569885254,3.2047403634994966e-6,4.775000095367432
checkpointed,roundtrip,470,7.446797847747803,7.423124313354492,13.403554916381836,669.7420043945312,1.3893873691558838,6.232104301452637,3.0120378250249295e-6,4.775000095367432
checkpointed,roundtrip,475,7.978003025054932,7.970597267150879,15.143645286560059,677.7951049804688,1.7194360494613647,6.231984615325928,2.9222416560366592e-6,4.775000095367432
checkpointed,roundtrip,480,7.470142364501953,7.487311840057373,11.675812721252441,684.6447143554688,1.4354267120361328,6.231935501098633,2.854820724308439e-6,4.775000095367432
checkpointed,roundtrip,485,7.442434310913086,7.486839771270752,11.737194061279297,692.37353515625,1.6897121667861938,6.2321648597717285,2.7759537804080164e-6,4.775000095367432
checkpointed,roundtrip,490,7.391071319580078,7.4043474197387695,10.539362907409668,700.7376708984375,1.2049745321273804,6.232968807220459,2.75975016181495e-6,4.775000095367432
checkpointed,roundtrip,495,7.641097068786621,7.759963035583496,11.457979202270508,707.2303466796875,1.8044447898864746,6.231881141662598,2.7316214834226063e-6,4.775000095367432
checkpointed,roundtrip,500,7.609163284301758,7.581193923950195,11.281413078308105,714.0201416015625,1.3678581714630127,6.2326130867004395,3.0210161636518162e-6,4.775000095367432
checkpointed,roundtrip,505,7.809798717498779,7.858232021331787,10.816080093383789,721.1544189453125,1.7389976978302002,6.232269287109375,2.963602275111801e-6,4.775000095367432
checkpointed,roundtrip,510,7.813438415527344,7.786401748657227,16.923402786254883,730.0587768554688,1.3866153955459595,6.2328386306762695,3.183909400483271e-6,4.775000095367432
checkpointed,roundtrip,515,7.933842658996582,7.947351932525635,16.962268829345703,738.4384765625,1.1040328741073608,6.233332633972168,3.386115586482013e-6,4.775000095367432
checkpointed,roundtrip,520,7.7307000160217285,7.620491027832031,17.274473190307617,747.1832275390625,2.3190865516662598,6.232416152954102,3.0991191878927985e-6,4.775000095367432
checkpointed,roundtrip,525,7.469337463378906,7.477082252502441,16.998018264770508,753.3114013671875,1.3414884805679321,6.232011318206787,3.0277800483177124e-6,4.775000095367432
checkpointed,roundtrip,530,7.338947772979736,7.337265491485596,14.017071723937988,760.1800537109375,2.0367705821990967,6.232142925262451,3.1016020789612102e-6,4.775000095367432
checkpointed,roundtrip,535,7.558296203613281,7.566802024841309,13.280885696411133,768.3408813476562,1.2918779850006104,6.232132434844971,3.024298887734176e-6,4.775000095367432
checkpointed,roundtrip,540,6.8954997062683105,6.973989009857178,11.592132568359375,776.9334106445312,4.207527160644531,6.232433795928955,2.966049252825705e-6,4.775000095367432
checkpointed,roundtrip,545,7.488595008850098,7.488672256469727,12.976205825805664,783.7661743164062,1.0959992408752441,6.232907295227051,3.0135930558853834e-6,4.775000095367432
checkpointed,roundtrip,550,7.150376319885254,7.232872009277344,12.6210355758667,789.5241088867188,1.1641820669174194,6.2329230308532715,3.12836970208781e-6,4.775000095367432
checkpointed,roundtrip,555,7.503501892089844,7.506906509399414,12.84862232208252,794.9929809570312,1.2902464866638184,6.232590675354004,3.1485779640589305e-6,4.775000095367432
checkpointed,roundtrip,560,7.366631507873535,7.439647197723389,13.24538516998291,801.5552368164062,0.9288309216499329,6.233839511871338,3.4323859872089834e-6,4.775000095367432
checkpointed,roundtrip,565,7.518362998962402,7.610857963562012,12.052815437316895,809.1539916992188,1.036566138267517,6.233882904052734,3.51312225164657e-6,4.775000095367432
checkpointed,roundtrip,570,7.597247123718262,7.602242469787598,16.483137130737305,815.0185546875,1.0577625036239624,6.232933521270752,3.519211695688833e-6,4.775000095367432
checkpointed,roundtrip,575,7.379142761230469,7.3550825119018555,15.476461410522461,823.0109252929688,1.2475991249084473,6.232903480529785,3.5598120473100776e-6,4.775000095367432
checkpointed,roundtrip,580,7.664822101593018,7.620079517364502,11.237936973571777,831.1864013671875,2.112793207168579,6.23247766494751,3.2352642800272166e-6,4.775000095367432
checkpointed,roundtrip,585,7.741010665893555,7.7790632247924805,13.970086097717285,839.1517944335938,0.9888681173324585,6.233265399932861,3.3268932474972194e-6,4.775000095367432
checkpointed,roundtrip,590,7.541922569274902,7.554051876068115,15.346248626708984,847.15673828125,2.2453174591064453,6.2326812744140625,3.220852676953984e-6,4.775000095367432
checkpointed,roundtrip,595,7.432316303253174,7.488053321838379,21.82077980041504,853.6072998046875,2.5588183403015137,6.231738567352295,2.918763538957742e-6,4.775000095367432
checkpointed,roundtrip,600,7.684942245483398,7.720234394073486,16.45688247680664,862.40478515625,1.4873226881027222,6.2313151359558105,2.760218252825396e-6,4.775000095367432
checkpointed,roundtrip,605,7.313098907470703,7.39644193649292,16.54850196838379,869.70068359375,0.9876412749290466,6.232120990753174,2.997083869428541e-6,4.775000095367432
checkpointed,roundtrip,610,7.711752891540527,7.732953071594238,13.605518341064453,877.92138671875,1.122877597808838,6.231935501098633,2.990505638544421e-6,4.775000095367432
checkpointed,roundtrip,615,7.123039722442627,7.101692199707031,14.01144790649414,886.1905517578125,0.9706771373748779,6.232663154602051,3.060081980244018e-6,4.775000095367432
checkpointed,roundtrip,620,7.3705153465271,7.399325847625732,12.784272193908691,895.3018188476562,1.1885555982589722,6.232879161834717,3.0335767072156003e-6,4.775000095367432
checkpointed,roundtrip,625,7.503935813903809,7.471352577209473,11.68337631225586,903.4190673828125,1.0824474096298218,6.232646465301514,3.1391911871121356e-6,4.775000095367432
checkpointed,roundtrip,630,7.634907245635986,7.7155303955078125,13.746893882751465,910.0594482421875,1.3805699348449707,6.232609272003174,3.057996570878885e-6,4.775000095367432
checkpointed,roundtrip,635,7.421924591064453,7.493110656738281,12.045494079589844,916.1964721679688,0.7967120409011841,6.23211145401001,3.1322325181506053e-6,4.775000095367432
checkpointed,roundtrip,640,7.652243137359619,7.720170974731445,14.900264739990234,921.5479736328125,1.1791191101074219,6.2316060066223145,3.023775404939659e-6,4.775000095367432
checkpointed,roundtrip,645,7.937070846557617,7.949146747589111,18.569257736206055,928.3494873046875,1.552350640296936,6.231200218200684,2.8769719596285096e-6,4.775000095367432
checkpointed,roundtrip,650,7.54047155380249,7.538873672485352,20.23454475402832,935.8772583007812,1.592492699623108,6.23159646987915,2.7699805982422102e-6,4.775000095367432
checkpointed,roundtrip,655,7.324984073638916,7.323737144470215,14.908748626708984,944.3135986328125,1.7530053853988647,6.232335567474365,2.9033536663693846e-6,4.775000095367432
checkpointed,roundtrip,660,7.44301700592041,7.43790864944458,12.47652530670166,950.587646484375,13.417814254760742,6.233415126800537,3.0341714080182084e-6,4.775000095367432
checkpointed,roundtrip,665,7.269111633300781,7.3352155685424805,19.80652618408203,958.209716796875,1.5332157611846924,6.23184061050415,2.7031522368633643e-6,4.775000095367432
checkpointed,roundtrip,670,7.534304141998291,7.57395601272583,18.940961837768555,967.1322021484375,1.0967766046524048,6.231772422790527,2.7779442324290278e-6,4.775000095367432
checkpointed,roundtrip,675,7.3279829025268555,7.558777809143066,16.844934463500977,975.9928588867188,1.3184094429016113,6.232036590576172,2.937786051529189e-6,4.775000095367432
checkpointed,roundtrip,680,7.024605751037598,7.103919982910156,22.171483993530273,985.1435546875,3.2592456340789795,6.232702255249023,3.0873962168002417e-6,4.775000095367432
